clock,bucket,k,beta,se_cluster,se_nw
diss,US,7,0.005434440547035355,0.004392597569106141,0.003944357396813969
diss,US,8,0.005843788004389717,0.0038042592178917202,0.0043251876185774
diss,US,9,-0.010346877443860846,0.005181326787867339,0.004612747193698658
diss,US,10,0.00018333974851344404,0.00405956890160708,0.005693275741695371
diss,US,11,-0.000853346395877633,0.004091343762438254,0.0040719103300143195
diss,US,12,0.012027723661889467,0.004478775489951757,0.004803457246617862
diss,US,13,-0.0029927323941569936,0.004188352430440822,0.0041567368216726
diss,US,14,0.005279999835243163,0.004211924401484214,0.0046545805373225
diss,US,15,-0.0022030825099557103,0.0036925970848632832,0.003849192077181294
diss,US,16,0.00808194122496519,0.005305816751858946,0.005311484607296106
diss,US,17,0.004750439273300462,0.004448653140259284,0.004749073635703412
diss,US,18,-0.0036948312756880024,0.005824556594690495,0.0050028203114163665
diss,US,19,-0.006439137150156416,0.004439196605818908,0.003745357783555493
diss,US,20,-0.003581656195328972,0.004706039180777477,0.004042764738996042
diss,US,21,0.005857116605245521,0.002933915845665496,0.003649046010771891
diss,US,22,0.0038264636925790427,0.004752479422100369,0.00457893101092847
diss,US,23,0.0055953682129983705,0.00557014884110108,0.0060705558409549
diss,US,24,0.014172236933152274,0.005658145268889475,0.0058339219264446004
diss,US,25,-0.004486349602870714,0.0037799077048118667,0.004720574597493089
diss,US,26,-0.002277876270121396,0.004009603058269736,0.004262595302291987
diss,US,27,0.0024915664387289023,0.004089169954361988,0.004638555325240109
diss,US,28,-0.0015092660144261703,0.002829089390616528,0.0033680672335531987
diss,US,29,-0.00530478413228785,0.0029596881127612533,0.004058449403181337
diss,US,30,0.0013570536107942403,0.004259621823673553,0.004498803887705935
